Word	Joy	Anger	Sadness	Fear	Disgust
horizon	3.21600008	1.306900024	1.405599952	1.406299949	1.257099986
horizontal	2.469700098	1.395400047	1.508100033	1.549600005	1.328299999
hormonal	1.57130003	1.885800004	1.814100027	2.584300041	1.678300023
hormone	1.726799965	1.766299963	1.81219995	2.280200005	1.609200001
horn	1.659600019	1.415099978	1.318799973	1.410099983	1.376999974
horned	1.558699965	1.801100016	1.873399973	2.265899897	1.72420001
hornet	1.20599997	2.801100016	2.490600109	2.903800011	2.214400053
horny	2.812799931	1.453600049	1.571099997	2.116699934	1.252900004
horoscope	1.853600025	1.367300034	1.353099942	1.387599945	1.332100034
horrendous	1.164399981	2.879199982	2.794399977	2.895800114	2.356699944
horrible	1.138000011	3.183399916	2.432499886	2.398000002	2.781599998
horrid	1.156100035	2.964999914	2.789999962	2.986500025	2.35439992
horrific	1.155500054	2.841200113	2.901400089	2.849499941	2.703099966
horrifying	1.156700015	2.982300043	2.700799942	3.072599888	2.308099985
horror	1.324200034	2.37409997	2.378400087	3.011499882	1.913499951
horse	2.846299887	1.32249999	1.326799989	1.345199943	1.271299958
horseback	2.428100109	1.590000033	1.38499999	1.735999942	1.424399972
horseman	2.672199965	1.244199991	1.272400022	1.263900042	1.229900002
horsepower	2.253700018	1.421700001	1.322199941	1.477399945	1.326400042
horseradish	1.591300011	1.398100019	1.377599955	1.375200033	1.400699973
horseshit	1.279299974	2.146600008	1.526600003	1.495700002	3.220900059
horseshoe	1.60710001	1.367200017	1.210299969	1.337200046	1.489199996
horsey	2.114500046	1.443199992	1.416300058	1.521100044	1.364500046
hose	1.692100048	1.548200011	1.366799951	1.552299976	1.490100026
hospice	1.415199995	1.924999952	2.211600065	2.121599913	1.631000042
hospitable	3.654200077	1.199100018	1.268599987	1.246700048	1.167500019
hospital	1.265400052	2.52060008	2.222300053	2.685400009	2.32949996
hospitality	3.596600056	1.206400037	1.26820004	1.244600058	1.181499958
host	2.056900024	1.244199991	1.238700032	1.255499959	1.241099954
hostage	1.247900009	2.478199959	2.810100079	3.045300007	2.0546
hostel	1.51789999	1.781900048	2.078500032	2.198999882	1.496500015
hostess	3.315299988	1.252200007	1.270599961	1.290199995	1.204599977
hostile	1.163599968	2.66140008	2.633300066	2.52489996	2.976999998
hostility	1.180400014	3.057300091	2.458899975	3.092600107	2.198499918
hot	2.276000023	1.452800035	1.465199947	1.556300044	1.368600011
hot sauce	2.988699913	1.368499994	1.360999942	1.460899949	1.295699954
hotdog	3.090300083	1.258100033	1.302000046	1.289000034	1.230999947
hotel	3.274800062	1.295699954	1.331500053	1.359300017	1.242499948
hothead	1.370900035	2.110599995	1.804999948	1.795099974	2.256900072
hotline	2.073299885	1.500200033	1.495800018	1.609099984	1.406999946
hotshot	1.51820004	1.409700036	1.301200032	1.335700035	1.707499981
hound	1.808300018	1.399600029	1.308400035	1.4023	1.323799968
hour	1.611099958	1.269799948	1.193899989	1.248700023	1.335800052
hourglass	2.224499941	1.255499959	1.281700015	1.297999978	1.240800023
hourly	1.925199986	1.228800058	1.228299975	1.254699945	1.226400018
house	3.696399927	1.199900031	1.268900037	1.250399947	1.168799996
houseboat	2.656599998	1.485999942	1.448899984	1.690099955	1.391199946
houseboy	1.50090003	1.572600007	1.783300042	1.461899996	1.533900023
housebroken	2.105900049	1.353099942	1.256199956	1.348799944	1.276499987
houseguest	1.73300004	1.330000043	1.32159996	1.343899965	1.315799952
household	3.072599888	1.275099993	1.252200007	1.297999978	1.212000012
housekeeper	1.744899988	1.30369997	1.275500059	1.308799982	1.289899945
housekeeping	1.94509995	1.265100002	1.256600022	1.271399975	1.263800025
housewarming	2.979099989	1.316400051	1.301100016	1.340600014	1.253200054
housewife	1.807500005	1.305899978	1.259600043	1.307800055	1.279600024
housework	1.438699961	1.570500016	1.537500024	1.462299943	2.002099991
housing	1.941599965	1.209800005	1.192000031	1.231400013	1.20389998
hovel	1.400500059	1.651299953	1.53579998	1.494699955	2.203799963
hover	2.146899939	1.37530005	1.366299987	1.419100046	1.325000048
hovercraft	2.625400066	1.345999956	1.36469996	1.412400007	1.295400023
howl	2.000400066	1.741600037	1.63530004	2.056900024	1.601899981
hub	1.603399992	1.308400035	1.282899976	1.296300054	1.307700038
hubby	2.286799908	1.386299968	1.35860002	1.437100053	1.321799994
huckleberry	3.370199919	1.204100013	1.274799943	1.255900025	1.174399972
huddle	1.852300048	1.313599944	1.312999964	1.333999991	1.301100016
hue	3.098099947	1.247300029	1.310400009	1.300199986	1.216199994
huff	1.5352	1.6954	1.496700048	1.631000042	1.766600013
huffy	1.497900009	1.494300008	1.443400025	1.412400007	1.806200027
hug	4.248300076	1.197399974	1.290300012	1.279000044	1.154999971
huge	2.363100052	1.362400055	1.377799988	1.422899961	1.315199971
hugger	3.321899891	1.314299941	1.294999957	1.386199951	1.230900049
hulk	2.013999939	1.609300017	1.424499989	1.755599976	1.459400058
hull	1.618199944	1.279600024	1.272099972	1.274000049	1.285599947
human	3.301000118	1.223799944	1.27489996	1.265599966	1.194100022
humane	2.896500111	1.208500028	1.220399976	1.248600006	1.190999985
humanitarian	2.944499969	1.18840003	1.216400027	1.237599969	1.167899966
humanity	3.389400005	1.242900014	1.28610003	1.30340004	1.200899959
humankind	3.516299963	1.284399986	1.330299973	1.355100036	1.227900028
humanoid	1.596199989	1.525300026	1.533100009	1.524799943	1.470700026
humble	2.970900059	1.198199987	1.228399992	1.24000001	1.175899982
humbug	1.735999942	1.804299951	1.721600056	2.165100098	1.672199965
humdrum	1.527799964	1.55219996	1.798599958	1.467900038	1.424999952
humid	1.315999985	1.855900049	2.467299938	1.802099943	1.799600005
humidity	1.472000003	1.824300051	2.101000071	2.060199976	1.60860002
humiliate	1.160099983	2.486200094	2.763400078	2.671600103	2.9375
humiliating	1.124799967	2.886399984	3.333699942	2.999599934	2.442500114
humiliation	1.166800022	2.737600088	3.020699978	2.81520009	2.426100016
humility	2.305599928	1.327999949	1.310099959	1.333500028	1.288599968
hummer	2.447299957	1.281599998	1.28550005	1.288900018	1.261299968
hummingbird	3.400599957	1.297899961	1.344400048	1.364300013	1.244500041
humongous	1.737100005	2.040600061	1.75849998	2.249799967	1.81159997
humor	3.921799898	1.231699944	1.284700036	1.317999959	1.175099969
humorous	3.959000111	1.245800018	1.29279995	1.337299943	1.180699944
hump	1.691400051	1.768599987	1.838400006	2.490600109	1.560500026
humpback	1.777099967	1.429499984	1.515599966	1.529999971	1.376000047
hunch	2.025500059	1.485299945	1.349799991	1.559299946	1.37409997
hunchback	1.473500013	1.780799985	2.153100014	2.12590003	1.406399965
hundred	3.328000069	1.223999977	1.27699995	1.26849997	1.193600059
hunger	1.265200019	2.365400076	2.415100098	2.444700003	2.05979991
hungry	1.25940001	2.706799984	2.149199963	2.841700077	2.275599957
hunk	2.228499889	1.5	1.343400002	1.591799974	1.373800039
hunky	1.659199953	1.755399942	1.518599987	1.841699958	1.637899995
hunt	1.32949996	2.551000118	1.753200054	1.851899981	2.388099909
hunting	1.578099966	1.323500037	1.22239995	1.291599989	1.45449996
huntress	1.570899963	1.470000029	1.304499984	1.427099943	1.606999993
hurdle	1.543799996	1.699499965	1.753800035	1.810299993	1.604799986
hurl	1.297000051	2.243499994	1.587000012	1.587900043	2.988199949
hurricane	1.309100032	2.365400076	2.517999887	2.937200069	1.905099988
hurry	1.519000053	2.266799927	1.970000029	2.729799986	2.023499966
hurt	1.159600019	2.419699907	2.849999905	2.686300039	2.922499895
hurtful	1.220000029	2.658799887	2.622699976	2.782399893	2.23239994
husband	3.820300102	1.211699963	1.291499972	1.284700036	1.16900003
hushed	1.904000044	1.487400055	1.71449995	1.684800029	1.350499988
husk	1.600399971	1.284700036	1.260699987	1.272699952	1.288400054
husky	1.807899952	1.317999959	1.312299967	1.335000038	1.305199981
hussy	1.643399954	2.008399963	1.772500038	2.682800055	1.73300004
hustle	1.519299984	2.480200052	2.026000023	2.798899889	2.039999962
hustler	1.413400054	2.588799953	2.067600012	2.798899889	2.106600046
hut	1.603999972	1.26639998	1.242599964	1.254899979	1.271399975
hyacinth	2.741600037	1.362599969	1.34679997	1.407600045	1.293799996
hybrid	1.989500046	1.314700007	1.296399951	1.326200008	1.291200042
hydrant	3.068599939	1.229599953	1.26970005	1.258700013	1.206200004
hydrate	1.927099943	1.268700004	1.215199947	1.272400022	1.241000056
hydraulic	1.708199978	1.49150002	1.457399964	1.536499977	1.410899997
hydraulics	1.54489994	1.400500059	1.325199962	1.347599983	1.597200036
hydrogen	1.651200056	1.369099975	1.329100013	1.364599943	1.337700009
hydroponics	1.970999956	1.369099975	1.318199992	1.377300024	1.314599991
hyena	1.594400048	1.824599981	1.696200013	1.999199986	1.711199999
hygiene	2.91050005	1.377200007	1.270300031	1.426300049	1.263000011
hygienic	2.058000088	1.309000015	1.211199999	1.310400009	1.24150002
hygienist	2.838900089	1.26970005	1.311300039	1.29610002	1.247200012
hymen	1.722599983	2.078000069	1.611099958	2.110699892	1.814100027
hymn	2.504199982	1.193300009	1.209699988	1.236999989	1.178799987
hype	2.082799911	1.750800014	1.623600006	2.078799963	1.585000038
hyper	1.89139998	1.79519999	1.702900052	2.205499887	1.635400057
hyperactive	1.620300055	2.086800098	1.754099965	2.857199907	1.696099997
hyperspace	1.972599983	1.532299995	1.43809998	1.653300047	1.413800001
hypertension	1.318300009	2.260699987	2.598599911	2.4454	1.905900002
hyperventilate	1.213400006	2.680099964	2.760900021	2.99180007	2.225699902
hypnosis	1.833500028	1.472900033	1.853999972	2.068200111	1.273100019
hypnotic	1.921000004	1.455800056	1.63380003	1.622400045	1.351099968
hypnotist	1.797899961	1.577700019	1.950099945	2.038599968	1.334599972
hypnotize	2.215800047	1.532199979	1.595199943	1.741899967	1.424499989
hypochondriac	1.172199965	2.72390008	2.638799906	2.708499908	2.336400032
hypocrisy	1.201599956	2.216700077	1.871299982	1.771299958	3.297399998
hypocrite	1.243000031	2.46239996	1.913100004	1.887400031	2.957700014
hypocritical	1.251899958	2.33220005	1.82949996	1.779500008	3.044300079
hypodermic	1.209699988	2.447400093	1.997799993	1.952600002	3.092200041
hypothalamus	1.947900057	1.449399948	1.507300019	1.550799966	1.379500031
hypothermia	1.159999967	2.84920001	2.985399961	3.021199942	2.410099983
hypothesis	2.26789999	1.243899941	1.252099991	1.260599971	1.238399982
hypothetical	1.66110003	1.492699981	1.336199999	1.477100015	1.474499941
hysterectomy	1.173599958	2.733099937	2.654000044	2.714799881	2.330300093
hysteria	1.447000027	2.085299969	1.989300013	2.64380002	1.727399945
hysterical	1.630699992	2.276599884	1.92719996	2.867500067	1.813799977
ibuprofen	2.504400015	1.308699965	1.336899996	1.352399945	1.277699947
ice	3.028199911	1.241000056	1.295099974	1.286200047	1.213000059
ice tea	3.211299896	1.200500011	1.243700027	1.245300055	1.172600031
iceberg	1.797899961	1.843500018	1.47329998	1.935500026	1.690999985
icebox	2.380899906	1.266299963	1.294800043	1.295300007	1.252099991
icebreaker	2.198899984	1.310199976	1.280500054	1.31309998	1.27670002
iced	2.494400024	1.320600033	1.341300011	1.354400039	1.288900018
icing	2.797800064	1.360900044	1.317100048	1.391899943	1.283900023
icky	1.280900002	2.266200066	2.207999945	2.15260005	2.246599913
icon	2.544399977	1.213199973	1.233199954	1.246999979	1.200600028
icy	2.214699984	1.599900007	1.537299991	1.847200036	1.490499973
id	1.842800021	1.245800018	1.238000035	1.259699941	1.245399952
idea	3.527299881	1.25030005	1.291000009	1.320899963	1.198099971
ideal	3.328799963	1.222800016	1.263200045	1.260800004	1.192499995
idealism	2.674200058	1.410300016	1.300899982	1.464900017	1.298900008
idealist	3.242899895	1.25759995	1.282999992	1.298400044	1.21510005
idealistic	3.242799997	1.256399989	1.299100041	1.310600042	1.217700005
identical	1.908900023	1.459200025	1.377200007	1.52489996	1.372099996
identification	2.479000092	1.400599957	1.327499986	1.44780004	1.312700033
identify	2.767999887	1.345299959	1.306399941	1.360200047	1.277500033
identity	2.540299892	1.381600022	1.299999952	1.407500029	1.29460001
ideology	2.186800003	1.340000033	1.353500009	1.382500052	1.307100058
idiocy	1.191400051	2.241899967	2.32859993	2.139699936	2.728300095
idiot	1.176200032	2.372499943	2.174000025	2.165499926	3.062700033
idiotic	1.289499998	2.322799921	1.579900026	1.590999961	3.007699966
idle	1.503800035	1.680899978	1.524299979	1.60860002	1.819599986
idol	1.866999984	1.35679996	1.188699961	1.342599988	1.372200012
idyllic	2.898000002	1.309599996	1.341699958	1.368600011	1.264400005
iffy	1.399199963	2.040199995	1.507799983	1.557999969	2.496999979
ignite	1.661299944	2.511499882	1.727800012	2.292200089	1.809999943
ignition	2.556200027	1.378399968	1.326400042	1.412999988	1.302299976
ignorance	1.159800053	2.165499926	2.620599985	2.105099916	2.566099882
ignorant	1.217200041	2.240400076	2.209100008	2.09980011	2.718899965
ignore	1.323799968	1.885599971	1.461799979	1.439200044	2.959300041
iguana	1.87559998	1.556499958	1.615800023	1.708500028	1.445500016
illegal	1.175400019	2.81069994	2.44659996	2.376600027	2.825799942
illegitimate	1.191100001	2.220400095	2.091599941	1.933300018	3.121500015
illicit	1.198899984	2.502399921	2.78399992	2.590399981	2.395999908
illiterate	1.281200051	2.277299881	2.193500042	2.155600071	2.26789999
illness	1.1171	2.726799965	3.594199896	2.956199884	2.259900093
illogical	1.391600013	2.09649992	2.085200071	2.413199902	1.943500042
illuminate	3.172899961	1.424299955	1.34070003	1.59920001	1.305500031
illuminating	3.176100016	1.373800039	1.379799962	1.455500007	1.295699954
illumination	3.473099947	1.215000033	1.267799973	1.261199951	1.183599949
illusion	1.750699997	1.652899981	1.904999971	2.280100107	1.436800003
illustrate	3.097800016	1.247900009	1.289399981	1.27489996	1.223199964
illustration	3.080300093	1.274199963	1.27820003	1.293499947	1.226199985
illustrious	3.057399988	1.279700041	1.317600012	1.317999959	1.246000051
image	1.895200014	1.26970005	1.239500046	1.272300005	1.257400036
imagery	3.454600096	1.271600008	1.321200013	1.337599993	1.221300006
imaginable	3.440099955	1.1875	1.249500036	1.236700058	1.158499956
imaginary	3.025099993	1.256399989	1.282099962	1.274500012	1.227300048
imagination	3.632600069	1.21389997	1.269099951	1.272300005	1.17869997
imaginative	3.08130002	1.437600017	1.295600057	1.543599963	1.283699989
imagine	3.593899965	1.253600001	1.273699999	1.297299981	1.194499969
imaging	2.584399939	1.408599973	1.367699981	1.498900056	1.32130003
imbalance	1.426699996	2.024699926	1.991700053	2.250299931	2.003499985
imbecile	1.225299954	2.600399971	2.664799929	2.71690011	2.215899944
imitate	2.060800076	1.341400027	1.339400053	1.368999958	1.309900045
imitation	1.57980001	1.754199982	1.718099952	1.934100032	1.658800006
immaculate	2.973200083	1.399099946	1.264400005	1.463199973	1.264099956
immaterial	1.543599963	1.359699965	1.388599992	1.31280005	1.420099974
immature	1.205899954	2.265599966	2.143399954	2.046700001	2.941499949
immediate	2.527699947	1.418400049	1.345499992	1.484799981	1.32009995
immense	1.94749999	1.728399992	1.671700001	2.384299994	1.515300035
immigrant	1.86469996	1.694499969	1.844499946	2.37590003	1.485900044
immigration	1.509899974	1.779399991	2.101700068	2.167900085	1.487499952
imminent	1.931100011	1.473399997	1.742900014	1.661000013	1.303500056
immobile	1.155500054	2.353600025	2.508300066	2.316499949	2.570899963
immoral	1.152899981	2.642699957	2.671499968	2.731300116	2.72939992
immorality	1.628399968	1.935400009	1.756000042	2.613800049	1.707000017
immortal	2.751499891	1.421599984	1.494600058	1.57099998	1.333099961
immortality	1.967499971	1.597000003	1.452399969	1.766600013	1.455000043
immune	3.05340004	1.343000054	1.31219995	1.39230001	1.260900021
immunity	3.050100088	1.251299977	1.297099948	1.279999971	1.226899981
impact	2.210900068	1.656299949	1.587200046	2.014699936	1.521800041
impair	1.230499983	2.155200005	2.2973001	2.01060009	2.54550004
impart	2.310100079	1.296800017	1.318300009	1.317499995	1.281499982
impartial	1.75999999	1.364500046	1.345299959	1.378200054	1.333199978
impatience	1.299700022	2.201600075	2.094399929	2.015899897	2.330499887
impatient	1.277699947	2.321700096	2.167200089	2.232899904	2.326499939
impeach	1.280400038	2.943599939	1.646700025	1.807299972	2.451600075
impeachment	1.232499957	2.219899893	1.926499963	1.835700035	3.071700096
impeccable	2.571099997	1.452299953	1.337299943	1.538300037	1.328199983
impede	1.361199975	2.247499943	1.96449995	2.066099882	2.188199997
impediment	1.580199957	1.906299949	1.772099972	2.16079998	1.825399995
impending	1.314700007	2.252000093	2.153899908	2.290299892	2.23239994
impenetrable	1.734200001	1.721699953	1.809299946	2.192500114	1.560400009
imperative	1.794399977	1.347300053	1.351799965	1.372099996	1.326200008
imperfect	1.380200028	2.372800112	2.023099899	2.479899883	2.22480011
imperial	1.535899997	1.952700019	1.719099998	2.041100025	1.865399957
imperialist	1.495399952	1.835000038	1.740800023	1.849400043	1.793200016
